Organization Name,startup_uuid,Organization Name URL,Number of Founders,Founders
Xola,8ae18c26-3222-0cc1-0aba-e3b0fc1b472e,https://www.crunchbase.com/organization/xola,2,"Anush Ramani, J. Scott Zimmerman"
Portal A,8b135eb6-0e48-29cb-b531-a2e95c142dbe,https://www.crunchbase.com/organization/portal-a,2,"Kai Hasson, Nate Houghteling"
Maple Media,8b16d45b-67bb-5f75-31b6-acc0edab7745,https://www.crunchbase.com/organization/maple-media,2,"Clark Landry, Michael Ritter"
Contend,8b21dc06-33d2-1f7a-50ed-af51d1039fca,https://www.crunchbase.com/organization/contend,3,"Dane Aloe, Philip Alberstat, Steven Amato"
Devbridge Group,8b423c15-421d-9ae2-b8ee-0ca611775bc5,https://www.crunchbase.com/organization/devbridge-group,2,"Aurimas Adomavicius, Tomas Kirda"
Cross Campus,8b81136a-313c-c725-b838-06f27e52c1b8,https://www.crunchbase.com/organization/cross-campus,4,"Behzad Kianmahd, Dan Dato, Michael Kianmahd, Ronen Olshansky"
Ostendio,8baa11d3-74c1-8673-80d8-068615486b67,https://www.crunchbase.com/organization/ostendio,4,"Grant Elliottt, Jermaine Jones, Rohit Johri, Vidit Mittal"
Rohm,8bbd2c9a-0049-45e4-bd6b-88ab671580dd,https://www.crunchbase.com/organization/rohm,3,"Florence Kwok, Raymond Dai, Terry Giang"
Cambridge Mobile Telematics,8bc587b3-956b-711a-5610-069f74071b2f,https://www.crunchbase.com/organization/cambridge-mobile-telematics,3,"Bill Powers, Hari Balakrishnan, Sam Madden"
AppThis,8bd9ff62-9e18-d4a0-94e6-d2c8520ba0c1,https://www.crunchbase.com/organization/appthis,2,"Jim Mansfield, Mike Fitzgerald"
Mapistry,8bdc6cee-6298-e38c-5fe8-d8ee8db30e2f,https://www.crunchbase.com/organization/mapistry,2,"Allie Janoch, Ryan Janoch"
BabyQuip,8c099b78-e5d5-f9ee-e377-16ae9f480ed4,https://www.crunchbase.com/organization/babyquip,2,"Fran Maier, Kerri Couillard"
Piqora,8c0a39c0-b285-eaa0-89b3-8e9bd3aa1da0,https://www.crunchbase.com/organization/piqora,3,"Naveen Akunuri, Sharad Verma, Suvda Myagmar"
untapt,8c39d961-3d92-d6bb-0c92-367dceadee6a,https://www.crunchbase.com/organization/untapt,2,"Ed Donner, Geoff Massam"
VenturePact,8c4f5d81-4077-d495-46e5-b3db49719511,https://www.crunchbase.com/organization/venturepact,2,"Pratham Mittal, Randy Rayess"
CarLabs,8c7b0834-000b-2cbc-3cce-89daac6fb945,https://www.crunchbase.com/organization/carlabs,2,"Martin Schmitt, Uzi Eliahou"
Ravel,8c893660-4697-fb64-3c73-dbeaf27926a6,https://www.crunchbase.com/organization/ravel,5,"Bart Bohn, Jon Allen, Rehmi Post, Steve Blackmon, Zach Richardson"
Rinse,8c9de549-0e10-44ea-ad7b-6af2578b3959,https://www.crunchbase.com/organization/rinse,2,"Ajay Prakash, James Joun"
RefleXion Medical,8cc09419-3d8d-0832-67e4-dafbe05101fc,https://www.crunchbase.com/organization/reflexion-medical,2,"Akshay Nanduri, Sam Mazin"
NewStore,8cd8d2d8-7aa6-668b-e2b4-78335fe11c88,https://www.crunchbase.com/organization/newstore,2,"Sharen Jester Turney, Stephan Schambach"
MPOWER Financing,8cf69dbd-2adf-434d-684a-c014e9673616,https://www.crunchbase.com/organization/mpower-financing,2,"Emmanuel Smadja, Michael Davis"
Eloquii,8d088f16-d08e-d61b-2b9c-8af4451d60b5,https://www.crunchbase.com/organization/eloquii,4,"Jodi Arnold, John Auerbach, Julie Carnevale, Steve Zawada"
VersaMe,8d0d4470-dce3-f0ff-55fb-24dbb72e37d2,https://www.crunchbase.com/organization/versame,3,"Chris Boggiano, Jon Boggiano, Nicola Boyd"
GuidePoint Security,8d1800fd-3db4-b95c-3cb5-3dc8ba98c9c0,https://www.crunchbase.com/organization/guidepoint-security,2,"Justin Morehouse, Michael Volk"
"Boku, Inc.",8d1c0321-62f4-0872-73af-4ee697daf546,https://www.crunchbase.com/organization/boku,3,"Erich Ringewald, Mark Britto, Ron Hirson"
Avanoo,8d2923c4-6d19-836e-bdde-0661e249733d,https://www.crunchbase.com/organization/avanoo,2,"Daniel Jacobs, Prosper Nwankpa"
SquareFoot,8d2e5dda-6302-1819-5d73-a1d4d464a61f,https://www.crunchbase.com/organization/squarefoot,3,"Aron Susman, Jonathan Wasserstrum, Justin Lee"
UniversityNow,8d2f701c-fdc9-a551-2dee-c1e7bfbfe530,https://www.crunchbase.com/organization/universitynow,3,"David Meyer, Gene Wade, Gene Wade"
Payfone,8d569a50-b9d3-50e2-9ba5-d8e1830cf6b1,https://www.crunchbase.com/organization/payfone,2,"Mike Brody, Rodger Desai"
Joyride Coffee Distributors,8d6a92e9-7c38-fba1-b677-8e839cdffcee,https://www.crunchbase.com/organization/joyride-coffee-distributors,3,"Adam Belanich, David Belanich, Noah Belanich"
AssuredLeads,8d6ea5d9-1fb8-fe84-af44-ac07553b8c9d,https://www.crunchbase.com/organization/assuredleads,2,"Taylor Stinchfield, Travis Batiza"
ClassPass,8d7533df-645a-7195-f615-1a70f8179087,https://www.crunchbase.com/organization/classpass,3,"Mary Biggins, Payal Kadakia, Sanjiv Sanghavi"
EverPresent,8d7b21a8-e5f2-886c-0c6d-0d916222ea96,https://www.crunchbase.com/organization/everpresent,3,"Chris Acton-Maher, Eric Niloff, Jennifer Niloff"
Semidot Infotech,8d89b985-2474-81e9-4c84-fce422bc93f8,https://www.crunchbase.com/organization/semidot-infotech,2,"Kapil Singh, Rohan Singh"
Tixr,8dcd5b68-e70a-8625-e9f8-b6998d5285d8,https://www.crunchbase.com/organization/tixr,2,"Patrick Stavro, Robert Davari"
Mercatus,8e32cae8-8f72-0444-40a7-6e581dfdad82,https://www.crunchbase.com/organization/mercatus,2,"Haresh Patel, Tim Buchner"
Bellhops,8e3503d6-d978-83c3-6715-4615a7409d6f,https://www.crunchbase.com/organization/bellhops,3,"Cameron Doody, Matt Patterson, Stephen Vlahos"
Rufus Labs,8e3ee82d-103c-f044-9ee5-45b5739024ae,https://www.crunchbase.com/organization/rufus-labs,4,"Gabe Grifoni, Matt Goldman, Paula Odysseos-Panayiotou, Travis LaBerge"
Thumbtack,8e59bf9f-3b0f-5011-e12e-937d0a1bcd13,https://www.crunchbase.com/organization/thumbtack,4,"Jeremy Tunnell, Jonathan Swanson, Marco Zappacosta, Sander Daniels"
LawnStarter,8e6996f7-8f57-3153-7483-d68810b01973,https://www.crunchbase.com/organization/lawnstarter,3,"Jonas Weigert, Ryan Farley, Steve Corcoran"
Claro,8e8fd4aa-893c-4640-a58a-dd3fcf41ed53,https://www.crunchbase.com/organization/claro,2,"Aki Kakko, Michael Beygelman"
KidPass,8e945bbd-6c21-51fd-5105-76fc0a2e738c,https://www.crunchbase.com/organization/kidpass,3,"Aaron Kaufman, Chhay Chhun, Solomon Liou"
"Zymr, Inc.",8eadfbcc-ed40-88fd-6aa8-bf878c6e7914,https://www.crunchbase.com/organization/zymr-inc-,3,"Ashok Desai, Haresh Kumbhani, Jay Kumbhani"
Storyhunter,8eb79849-5db4-2ad4-3913-3406ad3902a2,https://www.crunchbase.com/organization/storyhunter,2,"Alex Ragir, Jaron Gilinsky"
Zest Health,8ee0b907-9544-4448-bd65-c8758ddbe98f,https://www.crunchbase.com/organization/zest-health,4,"Brad Keywell, Eric Lefkofsky, Glen Tullman, Lee Shapiro"
Zoro,8ef0e626-8994-4e13-a752-13fd1c800486,https://www.crunchbase.com/organization/zoro,3,"Madison O'Day, Roger Morris, Zak Grove"
InsideHook,8f595403-5d2d-3acb-e451-2079830fdf3b,https://www.crunchbase.com/organization/insidehook,2,"Andy Russell, Jonathan Keidan"
StayNTouch,8f6399d5-35a3-c8bb-c78a-4d666949df34,https://www.crunchbase.com/organization/stayntouch,2,"Gopkumar Sarangdharan, Jos Schaap"
Metacloud,8f6521c3-aa7f-9bf6-ce12-ddf7e44fb6d9,https://www.crunchbase.com/organization/metacloud,3,"Dana Love, Sean Lynch, Steve Curry"
NewCraft,8f88600d-7528-4b9c-b096-49d2bffecc28,https://www.crunchbase.com/organization/newcraft,2,"Cam Sadler, Nigel Gilbert"
Quantifind,8f94b7ff-f094-aac3-c044-63e27559f6f6,https://www.crunchbase.com/organization/quantifind,2,"Ari Tuchman, John Stockton"
Zylotech,8fa358ae-fe3f-7fd8-8c70-2bed6be0c0c9,https://www.crunchbase.com/organization/dataxylo,2,"Abhi Yadav, Iqbal Kaur"
Keywee,8fad4da1-32cb-7607-f950-3ded86c8de64,https://www.crunchbase.com/organization/keywee,2,"Arnon Joseph, Yaniv Makover"
ARM Insight,8fc61ee0-633d-0d54-7c01-7693e7fd4399,https://www.crunchbase.com/organization/arm-insight-inc,2,"Chris Marsh, Dan Afrasiabi"
Tripping.com,8fd420ce-7c2c-63d6-dd6c-341695442661,https://www.crunchbase.com/organization/tripping,2,"Jeff Manheimer, Jen O'Neal"
"Zippia, Inc.",8fd6392b-d641-9c91-7886-59db3c015655,https://www.crunchbase.com/organization/zippia-inc,2,"Chris Kolmar, Henry Shao"
SocialKaty,900a6a53-55d3-02e8-cdd2-8b9197eb5323,https://www.crunchbase.com/organization/socialkaty,3,"Craig Ulliott, Katy Lynch, Meagan Lopez"
7Park Data,9019e437-4d09-adf1-0e60-a15e136521ab,https://www.crunchbase.com/organization/7park-data,2,"Alex Nephew, Brian Lichtenberger"
Revel,9030a47e-b32c-7680-ac1a-c1ed9c6af97a,https://www.crunchbase.com/organization/revel,3,"Brendon Garner, Brett Danick, David La Melza"
Avionos,90335b92-a93d-2312-ee43-61438d938b42,https://www.crunchbase.com/organization/avionos,2,"Chris Dalton, Paul Weinewuth"
SDxCentral,905bd92a-1193-5617-fee5-2d194e2728d3,https://www.crunchbase.com/organization/sdxcentral,2,"Matthew Palmer, Roy Chua"
NovoEd,90689d04-0d99-d1a6-3f05-1c32821dd039,https://www.crunchbase.com/organization/novoed,2,"Amin Saberi, Farnaz Ronaghi"
Perfomatix,906c1b97-04ce-8192-a0a3-bbeb83aa7e07,https://www.crunchbase.com/organization/perfomatix,2,"Hiran Ram, Liju Raj Pillai"
Kisi Security,906ca5cb-da99-033a-c04e-9253f940963c,https://www.crunchbase.com/organization/kisi,3,"Bernhard Mehl, Carl Pfeiffer, Maximilian Schuetz"
Green Generation,9095afc2-2438-ce37-f39c-5c071ca83dbd,https://www.crunchbase.com/organization/green-generation-solutions,3,"Bradford Dockser, Debra Dockser, Ric SanDoval"
Loom Decor,90af9745-5c26-e8e5-94e4-29abfa763cdb,https://www.crunchbase.com/organization/loom-decor,3,"Ashley Baker, Jessa McIntosh, Nichole Ocepek"
Crowdcreate,90bca0a9-a07e-4d0c-b8d5-96d2bfdd5289,https://www.crunchbase.com/organization/crowdcreate,2,"Ivan Kan, Jeffrey Maganis"
Nexera Holding,90c90187-7712-4065-c352-2da83d053a8f,https://www.crunchbase.com/organization/nexera,2,"Patrick McCauley, Steve Abreu"
Thanx,90dab034-5eb8-a679-86a5-de91a1d54987,https://www.crunchbase.com/organization/thanx,3,"Aaron Newton, Darren Cheng, Zachary Goldstein"
Benel Solutions,90ea156b-6280-41c5-65c3-ff1ac8899e4e,https://www.crunchbase.com/organization/benel-solutions,2,"Benjamin Muscolino, El Mehdi Marhoum"
SamCart,90eb87df-5d0f-c01b-a838-11b64887a2eb,https://www.crunchbase.com/organization/samcart,2,"Brian Moran, Scott Moran"
Point Inside,90f15c99-9a3d-d85c-1867-d0c39d40b094,https://www.crunchbase.com/organization/point-inside,3,"Brian Wilson, Jon Croy, Josh Marti"
AdventureLink Travel Inc.,910042ee-ffaa-35b8-b944-0ca5fdac36e7,https://www.crunchbase.com/organization/adventurelink,2,"Kelly Tompkins, Nirmal Kishore"
Mavrx,910192b6-3ea5-ede2-31bc-b5d48b736e01,https://www.crunchbase.com/organization/mavrx,3,"Alexey Rostapshov, Max Bruner, Yuan Gao"
Cruise,9130a3ba-7071-d3d2-0688-f9350197eb53,https://www.crunchbase.com/organization/cruise,3,"Daniel Kan, Jeremy Guillory, Kyle Vogt"
ShareRoot,91657ecd-df67-c308-93fe-0d5f4d7d46b6,https://www.crunchbase.com/organization/shareroot,2,"Marc Angelone, Noah Abelson"
Scoot,917498e7-469c-51ec-2821-4dc690330f68,https://www.crunchbase.com/organization/scoot-networks,3,"Dan Riegel, Matt Ewing, Michael Keating"
SunCommon,9179ecef-e607-13a2-35bf-65107b7e3dc1,https://www.crunchbase.com/organization/suncommon,2,"Duane Peterson, James Moore"
RevTrax,9181d815-0ea0-bd56-6b48-a84500156fcc,https://www.crunchbase.com/organization/revtrax,3,"Greg Hansen, Jonathan Treiber, Seth Sarelson"
Skyhigh Networks,91b015c1-d63c-7e8d-aa62-cc3fc2cd5b10,https://www.crunchbase.com/organization/skyhigh-networks,3,"Kaushik Narayan, Rajiv Gupta, Sekhar Sarukkai"
CIMCON Lighting,91b39690-c7de-eb00-c40b-76e4a5b08bf5,https://www.crunchbase.com/organization/cimcon-lighting,2,"Anil Agrawal, Sanjay Agrawal"
Geofeedia,91c83959-0ad0-b7bc-07d3-f4b3c4946518,https://www.crunchbase.com/organization/geofeedia-inc,5,"Mike Mulroy, Phil Harris, Scott Mitchell, Scott Mitchell, Scott Mitchell"
CozyKin,91dbca8a-c005-43e5-9ffa-c02c2ac4f4d5,https://www.crunchbase.com/organization/cozykin,2,"Jeremy Au, Tatyana Gubin"
Elevate Security,91e14cd0-37e4-efbc-4ac3-a5523b3082a3,https://www.crunchbase.com/organization/elevate-security,2,"Masha Sedova, Robert Fly"
Estify,92225187-6903-8b03-e69b-0ecb6dc6e2f2,https://www.crunchbase.com/organization/estify,3,"Derek Carr, Jordan Furniss, Taylor Moss"
BloomNation,92260e0a-b9b0-80ac-e729-83f5c960664c,https://www.crunchbase.com/organization/bloomnation,3,"David Daneshgar, Farbod Shoraka, Gregg Weisstein"
OpenMartech,9242fe6a-170b-4bfe-bf02-1b1bb8ebfadf,https://www.crunchbase.com/organization/zio,2,"Angel Morales, Reuben Vandeventer"
W4,925cf4a0-56b0-1ecf-bd71-6156b5c0a101,https://www.crunchbase.com/organization/w4,4,"Abby Whitridge, Douglas Walker, Jason Durant Walker, Wicks Walker"
LendingHome,9266371c-93ee-295b-67dd-8d099cdcf9d2,https://www.crunchbase.com/organization/lendinghome,2,"James Herbert, Matt Humphrey"
Tempered Networks,92e4c9c9-fcff-f177-2671-b15d5621ee2d,https://www.crunchbase.com/organization/tempered-networks,3,"David Mattes, Erik Swan, Stu Bailey"
MoviePass,92f05f31-df2b-8f6e-e0e6-447d9cd1e9a7,https://www.crunchbase.com/organization/moviepass,2,"Hamet Watt, Stacy Spikes"
MentorcliQ,92f3791d-7094-7bdf-63c1-e39ac37170e2,https://www.crunchbase.com/organization/mentorcliq,3,"Andy George, Miles Ulrich, Phil George"
IdeaScale,92f3a681-1f3b-745d-d2c6-b22358ca79d8,https://www.crunchbase.com/organization/ideascale,2,"Robert M Hoehn, Vivek Bhaskaran"
EagleView Technologies,931d94b8-2cc5-e844-b824-a3fa42317d2e,https://www.crunchbase.com/organization/eagleview-technologies,2,"Chris Pershing, David Carlson"
BitSight,93450ed0-0b3f-085e-57ff-56fe35fdebb7,https://www.crunchbase.com/organization/bitsight,2,"Nagarjuna Venna, Stephen Boyer"
Viptela,936fd1d4-7518-3a35-c23e-11bd6e2246a5,https://www.crunchbase.com/organization/viptela,2,"Amir Khan, Khalid Raza"
Ametros,938e01f3-602f-418d-b6b0-c4ed413e8a6f,https://www.crunchbase.com/organization/ametros-financial,4,"Don Batchelor, Marques Torbert, Michael Crowe, Porter Leslie"
Marketecture,939a8834-a62d-54e8-92d6-062bfc85dc6d,https://www.crunchbase.com/organization/marketecture,2,"Daniel Sampson, Oliver Bigler"
HYP3R,93b5eefd-9c75-6cf5-f449-3ec99ad91de6,https://www.crunchbase.com/organization/hyp3r,4,"Carlos Garcia, Jorge Suarez, Juan Carlos Hernandez, Omar Ramos"
Mish Guru,93c1644f-ee78-83a6-a406-fe4d06cf4a12,https://www.crunchbase.com/organization/mish-guru,3,"Ashok Fernandez, Jacob Duval, Thomas Harding"
liquidware,93c357c1-faeb-691f-c64b-0124fb5bfbe1,https://www.crunchbase.com/organization/liquidware,2,"David Bieneman, J. Tyler Rohrer"
"Loop Commerce, a Synchrony solution",93f25800-a114-6670-504f-cf303efbe616,https://www.crunchbase.com/organization/loop-commerce,2,"Alex Sirota, Roy Erez"
Lingo Live,93fbad2d-e89f-6570-2d08-9fdaadb0502d,https://www.crunchbase.com/organization/lingo-live,2,"Alex Au, Tyler Muse"
Valkyrie Trading,94131760-5de4-f702-74ef-01fe1088bcc5,https://www.crunchbase.com/organization/valkyrie-trading,3,"Chris Lee, James Yeung, Sean Tseng"
Synlogic,9422cda1-067a-501d-a68d-f5acd4a7ff20,https://www.crunchbase.com/organization/synlogic,4,"Ankit Mahadevia, Dean Falb, Jim Collins, Timothy Lu"
CloserIQ,9431209e-17a5-69e1-d2db-49c4cad6b482,https://www.crunchbase.com/organization/closeriq,2,"Dan Zhou, Jordan Wan"
Pagely,9436567f-4112-d9ad-1ce7-242555a5e00b,https://www.crunchbase.com/organization/pagely,2,"Joshua Strebel, Sally Strebel"
Cotopaxi,944087f9-2ed8-4c10-31ce-2b85623f2eee,https://www.crunchbase.com/organization/cotopaxi,3,"CJ Whittaker, Davis Smith, Stephan Jacob"
Vacasa,945fbf6e-9d0e-8708-38d1-86d447190367,https://www.crunchbase.com/organization/vacasa,2,"Cliff Johnson, Eric Breon"
Grateful Ventures,949cdf0d-d783-4dda-11d6-54e22588e454,https://www.crunchbase.com/organization/grateful-ventures,2,"Justin Rainbow, Kyle Cox"
Chargify,94a01967-9df7-5624-9982-aca07f3d649b,https://www.crunchbase.com/organization/chargify,3,"David Hauser, Michael Klett, Siamak Taghaddos"
Spruce,94aa8e80-8f62-4fb3-63b9-52e7f191d85c,https://www.crunchbase.com/organization/spruce,2,"Becca Romero, Taylor Romero"
Career Now Brands,94b0b8a6-d7da-0f34-a9d2-040f29523b4d,https://www.crunchbase.com/organization/career-now-brands,2,"Ben Onnie, Craig R. Jablonski"
eero,94bc0512-7f5f-32ca-594a-d242ef00c500,https://www.crunchbase.com/organization/eero,3,"Amos Schallich, Nate Hardison, Nick Weaver"
Spoon University,94d222f1-979d-2bab-d5de-09ba28b675e8,https://www.crunchbase.com/organization/spoon-university,2,"Mackenzie Barth, Sarah Adler"
Bento Box Entertainment,94d8911d-f922-1fec-793f-eee88bc6b828,https://www.crunchbase.com/organization/bento-box-entertainment,4,"Janelle Pitchford, Joel Kuwahara, Mark McJimsey, Scott Greenberg"
Ben,94e8843d-a993-45d7-a28e-af838cc08053,https://www.crunchbase.com/organization/ben,2,"Alex Sismanis, Miguel Kudry"
AlphaSense,952a1924-e54d-db73-b979-4badd89df946,https://www.crunchbase.com/organization/alphasense,2,"Jack Kokko, Raj Neervannan"
WayUp,954380a9-8677-006a-5226-081736c85322,https://www.crunchbase.com/organization/wayup,2,"JJ Fliegelman, Liz Wessel"
Springbot,95446c5c-e08d-0805-eb58-f73ae9dd1462,https://www.crunchbase.com/organization/springbot,3,"Allen Nance, Brooks Robinson, Joe Reger"
Confer Health,9551bb17-b2fd-4f52-84e3-c3c2f5f946af,https://www.crunchbase.com/organization/confer-health,3,"Josh Forman, Mounir A. Koussa, Zhi-Yang Tsun"
Weedmaps,955f58c5-ac66-7794-f223-d3127235ea75,https://www.crunchbase.com/organization/weedmaps,2,"Doug Francis, Justin Hartfield"
Numetric,9578c863-3773-7112-b46b-c2c1fbc0f48f,https://www.crunchbase.com/organization/numetric,2,"John Guymon, Robert Sweeney"
Atikus,957f4709-1d2c-7577-f212-cad51bbfef83,https://www.crunchbase.com/organization/atikus,2,"Kate Woska, Mary Miner"
rapidBizApps,9597c81d-fdbc-0049-daf0-64ebe873481a,https://www.crunchbase.com/organization/rapidbizapps,2,"Krishna Kunam, Satish Penmetsa"
Chan Zuckerberg Initiative,959cb606-3a54-bf70-a50e-8049ebb781be,https://www.crunchbase.com/organization/chan-zuckerberg-initiative,2,"Mark Zuckerberg, Priscilla Chan"
Amperity,95da2158-607a-d69c-1492-f68b01832636,https://www.crunchbase.com/organization/amperity,2,"Derek Slager, Kabir Shahani"
SaaStr,95f4af96-305a-0d27-ad7f-0ad74df351fe,https://www.crunchbase.com/organization/saastr,2,"Jason Lemkin, Mallun Yen"
Wayin,96207828-a220-2e8f-92f9-6849af04262b,https://www.crunchbase.com/organization/wayin,3,"Richard Jones, Scott Johnston, Scott McNealy"
FabFitFun,962851db-319c-a10d-34bc-e9e1c96ce209,https://www.crunchbase.com/organization/fabfitfun,4,"Daniel Broukhim, Katie Echevarria Rosen Kitchens, Michael Broukhim, Sam Teller"
the Spark Group,96795ea3-a519-2d93-1c4e-982c451614ed,https://www.crunchbase.com/organization/the-spark-group,3,"Amy Brightman, Daniela Cuevas, Priya Naik"
Epic!,968f0e5b-58b5-1d94-e7a5-cd28fb940573,https://www.crunchbase.com/organization/epic,2,"Kevin Donahue, Suren Markosian"
Allstacks,9694c241-2d58-44c6-bb1c-7e380788930c,https://www.crunchbase.com/organization/allstacks,2,"Darrell Freeman, Hersh Tapadia"
Contently,969b8843-67b2-ed15-5e09-b50a5e0b693e,https://www.crunchbase.com/organization/contently,3,"David T. Goldberg, Joe Coleman, Shane Snow"
Daric,969bec88-624a-c85d-95ab-a579982acb57,https://www.crunchbase.com/organization/daric,3,"Cooper Dawson, Greg Ryan, Vasant Ramachandran"
Fattmerchant,969dd9d4-2cb5-34eb-3e15-b330df80f9da,https://www.crunchbase.com/organization/fattmerchant,3,"Jacques Fu, Salman Rehmetullah, Suneera Madhani"
Jukin Media,97669171-cf8c-f67c-0865-dac92679afd6,https://www.crunchbase.com/organization/jukin-media,3,"Aldo Carrascoso, Jonathan Skogmo, Josh Entman"
SpotOn,9767eaff-6502-5d86-8c9d-1430ad59036c,https://www.crunchbase.com/organization/spoton,3,"Doron Friedman, Matt Hyman, Zach Hyman"
Tiger Pistol,976ca290-0cd9-1248-5fa4-67d26033502f,https://www.crunchbase.com/organization/tiger-pistol,2,"Steve Hibberd, Troy Townsend"
"automotiveMastermind, Inc",977e6d1f-732b-a136-adb6-3b98193a2b8a,https://www.crunchbase.com/organization/automotivemastermind-inc,2,"Johannes Gnauck, Marco Schnabl"
tracx,9798ae58-4ab2-d417-93c4-e34cbb161a1d,https://www.crunchbase.com/organization/tracx,5,"Asaf Shtekler, Niv Singer, Noam Singer, Ofer Fort, Yaniv Ben-Arie"
SIMPLIFY REALITY INC.,98250087-11e3-4d12-80af-9c8c75a82ad7,https://www.crunchbase.com/organization/simplify-reality-inc,2,"Kunal Monga, Parshant Jain"
Stadium Goods,983062f3-a5fe-e2b5-20ba-5d06dc81089c,https://www.crunchbase.com/organization/stadium-goods,2,"Jed Stiller, John McPheters"
#Vine,98662b66-ebce-d555-bb6f-34cbd5de440f,https://www.crunchbase.com/organization/vine,3,"Colin Kroll, Dom Hofmann, Rus Yusupov"
Backplane,98abbce6-19e2-b1fc-ca9e-f70b2652277a,https://www.crunchbase.com/organization/backplane,4,"Alex Moore, Joe Lonsdale, Joey Primiani, Troy Carter"
Finvoice,98acd5e8-3598-ba7c-92f8-6c3713af1e49,https://www.crunchbase.com/organization/finvoice,2,"Andrew Bertolina, Gautam Rao"
Punchh,98b8e56f-ac22-4f13-60ec-276d027f697b,https://www.crunchbase.com/organization/punchh,4,"Aditya Sanghi, Jitendra Gupta, Sastry Penumarthy, Shyam Rao"
Jump Ramp,98bcec79-2c09-7716-6df7-3cead2ccb4f0,https://www.crunchbase.com/organization/jump-ramp-games,2,"Alex Betancur, Tony Vartanian"
Simple Fractal,98e31e06-8fd1-9e6e-5275-23a02825812f,https://www.crunchbase.com/organization/simple-fractal,2,"Henry Xie, Suneel Chakravorty"
AHAlife.com,98eef614-c1ac-dbfb-7549-9da784d8700c,https://www.crunchbase.com/organization/ahalife,2,"Matt Wilkerson, Shauna Mei"
Aira Tech Corp,99083005-9388-f60c-67a8-2949c0cc0995,https://www.crunchbase.com/organization/aira,5,"Larry Bock, Sujeeth Kanuganti, Suman Kanuganti, Watson Yim, Yuja Chang"
Propelland,99411c28-ec5b-0e3f-548d-b647423e2bac,https://www.crunchbase.com/organization/propelland,3,"Alberto Zunzunegui, Hugo Giralt Echevarria, Siddharth Vanchinathan"
OrderUp,9958a8de-36d7-8d29-b07d-f9f15ab39b31,https://www.crunchbase.com/organization/orderup,2,"Chris Jeffery, Jason Kwicien"
FASTRA,9998d50d-f5b3-eeae-f052-ecb29e0e06c7,https://www.crunchbase.com/organization/fastra,2,"Divya Jasti, Ravi Gullapalli"
Realtyna,99bd578f-0bdc-2291-6a4f-e43708d8df49,https://www.crunchbase.com/organization/realtyna-llc,2,"Ali Attar, Giselle Abadi"
Olapic,9a05294f-a1ec-e87c-3e1e-23d581f1d617,https://www.crunchbase.com/organization/olapic,3,"Jose De Cabo, Luis Sanz, Pau Sabria"
SmartZip,9a28933a-326a-5e9f-ffb9-8075bb550272,https://www.crunchbase.com/organization/smartzip,3,"Ashutosh Malaviya, Avi Gupta, Jason Tondu"
Handy,9a2e1748-9330-9691-e968-537607066953,https://www.crunchbase.com/organization/handybook,4,"Ignacio Leonhardt, Oisin Hanrahan, Umang Dua, Weina Scott"
OUYA,9a555025-c67a-24f5-dcbc-b3c99361d12a,https://www.crunchbase.com/organization/ouya,2,"Julie Uhrman, Yves Behar"
Saisei,9a5ff510-016a-b542-bdca-b82b37932ac0,https://www.crunchbase.com/organization/saisei-networks,2,"Bill Beckett, John Harper"
WEVR,9abb1f78-4138-9046-8c12-07acf017e61d,https://www.crunchbase.com/organization/wevr,3,"Anthony Batt, Neville Spiteri, Scott Yara"
EverTrue,9ac0e69d-5f4b-a3a3-5bba-499a23a43d8a,https://www.crunchbase.com/organization/evertrue,2,"Brent Grinna, Eric Carlstrom"
CB Insights,9ac9678f-78a6-fe42-31be-ca6a62629a27,https://www.crunchbase.com/organization/cb-insights,2,"Anand Sanwal, Jonathan Sherry"
The Trade Desk,9ad7ef2d-ba72-54c9-c3b5-683554719640,https://www.crunchbase.com/organization/the-trade-desk,2,"Dave Pickles, Jeff Green"
Couchbase,9b032ad9-2812-660c-072b-f730818b3277,https://www.crunchbase.com/organization/couchbase,5,"Damien Katz, Dustin Sallings, J. Chris Anderson, James Phillips, Steve Yen"
Tapad,9b189172-e87b-5a49-f57a-7ed9333fdfe2,https://www.crunchbase.com/organization/tapad,2,"Are Traasdahl, Dag Liodden"
Tobly,9b295486-d4c6-a60b-0e6f-b80c2ac21978,https://www.crunchbase.com/organization/tobly-co,3,"Pablo Carvallo, Paolo Zuccaro, Tanausu Gonzalez"
Apsalar,9b30e203-3dfc-9a2c-d2bc-e90ed8d60363,https://www.crunchbase.com/organization/apsalar,4,"Fazal Majid, Michael Oiknine, Philippe Suchet, Steve Reiss"
The Digital Hyve,9b8486f1-6f55-4c1d-8939-b915f8122274,https://www.crunchbase.com/organization/the-digital-hyve,2,"Jacob Tanner, Jeff Knauss"
Letgo,9b8a9e63-9884-c74f-6301-c46a6c9893dc,https://www.crunchbase.com/organization/letgo,3,"Alec Oxenford, Enrique Linares, Jordi Castello"
Badger Maps,9b98bec4-bb6e-1719-4eef-c7b1f7f9e7d8,https://www.crunchbase.com/organization/badger-maps,3,"Aaron Tolson, Gady Pitaru, Steven Benson"
"BELAY, Inc.",9bc61344-e3a2-0a60-8ad5-e528f60456a9,https://www.crunchbase.com/organization/belay,2,"Bryan Miles, Shannon Miles"
