id,name
88475,Walim
88476,Wapno
88477,Warka
88478,Warlubie
88479,Warnice
88480,Warsaw
88481,Warszawa
88482,Warta
88483,Wartkowice
88484,Wasilków
88485,Wawer
88486,Wawrzeńczyce
88487,Wałbrzych
88488,Wałcz
88489,Waśniów
88490,Wejherowo
88491,Werbkowice
88492,Wesoła
88493,Wesoła
88494,Widawa
88495,Widawa-Lipa Piotrowska-Polanowice
88496,Widuchowa
88497,Wieczfnia Kościelna
88498,Wielbark
88499,Wieleń
88500,Wielgie
88501,Wielichowo
88502,Wieliczka
88503,Wieliszew
88504,Wielka Nieszawka
88505,Wielka Wieś
88506,Wielka Wieś
88507,Wielki Kack
88508,Wielkie Oczy
88509,Wielopole Skrzyńskie
88510,Wielowieś
88511,Wieluń
88512,Wieniawa
88513,Wieprz
88514,Wieprz
88515,Wieruszów
88516,Wierzawice
88517,Wierzbica
88518,Wierzbinek
88519,Wierzbna
88520,Wierzbno
88521,Wierzbno
88522,Wierzchlas
88523,Wierzchosławice
88524,Wierzchosławice
88525,Wierzchowo
88526,Wierzchucino
88527,Wieszowa
88528,Wietrzychowice
88529,Wijewo
88530,Wilamowice
88531,Wilanów
88532,Wilcza
88533,Wilczogóra
88534,Wilczyce
88535,Wilczyce
88536,Wilczyn
88537,Wilga
88538,Wilkowice
88539,Wilkowice
88540,Wilkołaz
88541,Wilków
88542,Wilków
88543,Wilków
88544,Winnica
88545,Wiskitki
88546,Wisznice
88547,Wisła
88548,Witanowice
88549,Witaszyce
88550,Witkowice
88551,Witkowo
88552,Witnica
88553,Witonia
88554,Wizna
88555,Wiązownica
88556,Wiązów
88557,Więcbork
88558,Większyce
88559,Wińsko
88560,Wiślica
88561,Wiśniew
88562,Wiśniewo
88563,Wiśniowa
88564,Wiśniowa
88565,Wleń
88566,Wodynie
88567,Wodzierady
88568,Wodzisław
88569,Wodzisław Śląski
88570,Wohyń
88571,Wojaszówka
88572,Wojciechowice
88573,Wojciechów
88574,Wojcieszków
88575,Wojcieszów
88576,Wojkowice
88577,Wojnicz
88578,Wojszyce
88579,Wojsławice
88580,Wola
88581,Wola
88582,Wola Batorska
88583,Wola Dębińska
88584,Wola Filipowska
88585,Wola Jachowa
88586,Wola Krzysztoporska
88587,Wola Radziszowska
88588,Wola Rębkowska
88589,Wola Sernicka
88590,Wola Uhruska
88591,Wola Zabierzowska
88592,Wola Żarczycka
88593,Wolanów
88594,Wolbrom
88595,Wolbórz
88596,Wolin
88597,Wolsztyn
88598,Wołczyn
88599,Wołomin
88600,Wołowice
88601,Wołów
88602,Woźniki
88603,Wożniki
88604,Wrocław
88605,Wronki
88606,Września
88607,Wrząsowice
88608,Wróblew
88609,Wręczyca Wielka
88610,Wschowa
88611,Wydminy
88612,Wymiarki
88613,Wyry
88614,Wyrzysk
88615,Wysoka
88616,Wysoka
88617,Wysoka
88618,Wysoka
88619,Wysoka Głogowska
88620,Wysoka Strzyżowska
88621,Wysokie
88622,Wysokie Mazowieckie
88623,Wyszki
88624,Wyszków
88625,Wyszogród
88626,Wyśmierzyce
88627,Wólka Niedźwiedzka
88628,Wólka Pełkińska
88629,Wólka Podleśna
88630,Wólka Tanewska
88631,Wąbrzeźno
88632,Wąchock
88633,Wągrowiec
88634,Wąpielsk
88635,Wąsosz
88636,Wąsosz
88637,Wąwolnica
88638,Węgierska Górka
88639,Węgliniec
88640,Węglówka
88641,Węgorzewo
88642,Węgorzyno
88643,Węgry
88644,Węgrzce Wielkie
88645,Węgrów
88646,Władysławowo
88647,Władysławów
88648,Włochy
88649,Włocławek
88650,Włodawa
88651,Włodowice
88652,Włosienica
88653,Włoszakowice
88654,Włoszczowa
88655,Zabierzów
88656,Zabierzów Bocheński
88657,Zaborze
88658,Zaborze
88659,Zabrze
88660,Zabrzeg
88661,Zabór
88662,Zabłocie
88663,Zabłudów
88664,Zacisze
88665,Zadzim
88666,Zagnańsk
88667,Zagrodno
88668,Zagórnik
88669,Zagórz
88670,Zagórze
88671,Zagórzyce
88672,Zagórów
88673,Zakliczyn
88674,Zaklików
88675,Zakopane
88676,Zakroczym
88677,Zakrzew
88678,Zakrzew
88679,Zakrzewo
88680,Zakrzów
88681,Zakrzów
88682,Zakrzówek
88683,Zalas
88684,Zalesie
88685,Zalesie Górne
88686,Zalesie i Stadion
88687,Zaleszany
88688,Zalewo
88689,Zamarski
88690,Zambrów
88691,Zamch
88692,Zamość
88693,Zaniemyśl
88694,Zapolice
88695,Zarszyn
88696,Zarzecze
88697,Zarzecze
88698,Zarzecze
88699,Zator
88700,Zatory
88701,Zawadzkie
88702,Zawichost
88703,Zawidz
88704,Zawidów
88705,Zawiercie
88706,Zawoja
88707,Załuski
88708,Zblewo
88709,Zbrosławice
88710,Zbuczyn
88711,Zbytków
88712,Zbójna
88713,Zbójno
88714,Zbąszynek
88715,Zbąszyń
88716,Zduny
88717,Zduńska Wola
88718,Zdziechowice Drugie
88719,Zdzieszowice
88720,Zebrzydowice
88721,Zebrzydowice
88722,Zelów
88723,Zembrzyce
88724,Zgierz
88725,Zgorzelec
88726,Zgorzelisko
88727,Zgłobień
88728,Zielona Góra
88729,Zielonka
88730,Zielonki
88731,Ziębice
88732,Zmiennica
88733,Zubrzyca Dolna
88734,Zubrzyca Górna
88735,Zwierzyniec
88736,Zwierzyń
88737,Zwoleń
88738,Ząbki
88739,Ząbkowice Śląskie
88740,Zębowice
88741,Zławieś Wielka
88742,Złocieniec
88743,Złoczew
88744,Złota
88745,Złota
88746,Złotniki
88747,Złotniki
88748,Złotniki Kujawskie
88749,Złotoryja
88750,Złoty Stok
88751,Złotów
88752,powiat Łowicki
88754,Ćmielów
88755,Łabiszyn
88756,Łabowa
88757,Łabunie
88758,Łagiewniki
88759,Łagów
88760,Łagów
88761,Łagów
88762,Łajski
88763,Łambinowice
88764,Łanięta
88765,Łapanów
88766,Łapczyca
88767,Łapsze Niżne
88768,Łapy
88769,Łasin
88770,Łask
88771,Łaskarzew
88772,Łaszczów
88773,Łaziska
88774,Łaziska
88775,Łaziska Górne
88776,Łazy
88777,Łańcut
88778,Łeba
88779,Łobez
88780,Łobodno
88781,Łobżenica
88782,Łochów
88783,Łodygowice
88784,Łomazy
88785,Łomianki
88786,Łomża
88787,Łoniów
88788,Łopiennik Górny
88789,Łopuszka Wielka
88790,Łopuszna
88791,Łopuszno
88792,Łosice
88793,Łosiów
88794,Łososina Dolna
88795,Łowicz
88796,Łubianka
88797,Łubniany
88798,Łubnice
88799,Łubnice
88800,Łubowo
88801,Łubowo
88802,Łukowa
88803,Łukowa
88804,Łukowica
88805,Łuków
88806,Łużna
88807,Łyse
88808,Łysomice
88809,Łyszkowice
88810,Łódź
88811,Łąck
88812,Łącko
88813,Łączany
88814,Łączna
88815,Łąka Prudnicka
88816,Łęczna
88817,Łęczyca
88818,Łęczyce
88819,Łęgowo
88820,Łęka Opatowska
88821,Łękawica
88822,Łęki
88823,Łęki Dolne
88824,Łęki Górne
88825,Łęki Szlacheckie
88826,Łęknica
88827,Łętownia
88828,Łętownia
88829,Ścinawa
88830,Ślemień
88831,Ślesin
88832,Ślesin
88833,Śliwice
88834,Śmigiel
88835,Śmiłowo
88836,Śniadowo
88837,Śrem
88838,Środa Wielkopolska
88839,Środa Śląska
88840,Śródmieście
88841,Świdnica
88842,Świdnica
88843,Świdnik
88844,Świdwin
88845,Świebodzice
88846,Świebodzin
88847,Świecie
88848,Świecie nad Osą
88849,Świedziebnia
88850,Świekatowo
88851,Świeradów-Zdrój
88852,Świercze
88853,Świerczów
88854,Świerklaniec
88855,Świerklany Dolne
88856,Świerklany Górne
88857,Świerzawa
88858,Świerzno
88859,Świlcza
88860,Świnice Warckie
88861,Świnna
88862,Świnoujście
88863,Świątniki Górne
88864,Święciechowa
88865,Święta Katarzyna
88867,Świętochłowice
88868,Żabia Wola
88869,Żabieniec
88870,Żabnica
88871,Żabno
88872,Żagań
88873,Żarki
88874,Żarki
88875,Żarki-Letnisko
88876,Żarnów
88877,Żary
88878,Żarów
88879,Żegocina
88880,Żelazków
88881,Żelechlinek
88882,Żelechów
88883,Żelistrzewo
88884,Żerków
88885,Żernica
88886,Żerniki Wrocławskie
88887,Żmigród
88888,Żnin
88889,Żoliborz
88890,Żory
88891,Żołynia
88892,Żukowo
88893,Żurawica
88894,Żurawiczki
88895,Żuromin
88896,Żurowa
88897,Żychlin
88898,Żyraków
88899,Żyrardów
88900,Żyrzyn
88901,Żywiec
88902,Żórawina
88903,Żółkiewka
